Year,Quarter,Month,Endpoint,Country,Region,Integration Partner,Sale Type,Branding,Segment Type,Partner Name,Advertiser Name,Buyer Name,Segment Name,Revenue,Segment ID,Vertical Segment Name,Opportunity Owner,Agency Holding Company,Account Name,Opportunity Name,L1,L2,L3,L4,L5,L6
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Homeschooling,0.02,1001013969,Jobs & Education > Education > Homeschooling,-,-,-,-,Jobs & Education,Education,Homeschooling,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Homeschooling,0.02,1001013969,Jobs & Education > Education > Homeschooling,-,-,-,-,Jobs & Education,Education,Homeschooling,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Distance Learning,0.02,1001013959,Jobs & Education > Education > Distance Learning,-,-,-,-,Jobs & Education,Education,Distance Learning,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Distance Learning,0.02,1001013959,Jobs & Education > Education > Distance Learning,-,-,-,-,Jobs & Education,Education,Distance Learning,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Distance Learning,0.02,1001013959,Jobs & Education > Education > Distance Learning,-,-,-,-,Jobs & Education,Education,Distance Learning,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Distance Learning,0.02,1001013959,Jobs & Education > Education > Distance Learning,-,-,-,-,Jobs & Education,Education,Distance Learning,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Home & Garden > Home Improvement > Plumbing,0.02,1001013799,Home & Garden > Home Improvement > Plumbing,-,-,-,-,Home & Garden,Home Improvement,Plumbing,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Home & Garden > Home Improvement > House Painting & Finishing,0.02,1001013789,Home & Garden > Home Improvement > House Painting & Finishing,-,-,-,-,Home & Garden,Home Improvement,House Painting & Finishing,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Home & Garden > Home Improvement > Construction & Power Tools,0.02,1001013779,Home & Garden > Home Improvement > Construction & Power Tools,-,-,-,-,Home & Garden,Home Improvement,Construction & Power Tools,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Autos & Vehicles > Commercial Vehicles > Cargo Trucks & Trailers,0.02,1001012449,Autos & Vehicles > Commercial Vehicles > Cargo Trucks & Trailers,-,-,-,-,Autos & Vehicles,Commercial Vehicles,Cargo Trucks & Trailers,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Visual Art & Design > Architecture,0.02,1001012389,Arts & Entertainment > Visual Art & Design > Architecture,-,-,-,-,Arts & Entertainment,Visual Art & Design,Architecture,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Performing Arts > Opera,0.02,1001012359,Arts & Entertainment > Performing Arts > Opera,-,-,-,-,Arts & Entertainment,Performing Arts,Opera,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Performing Arts > Dance,0.02,1001012349,Arts & Entertainment > Performing Arts > Dance,-,-,-,-,Arts & Entertainment,Performing Arts,Dance,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Performing Arts > Broadway & Musical Theater,0.02,1001012339,Arts & Entertainment > Performing Arts > Broadway & Musical Theater,-,-,-,-,Arts & Entertainment,Performing Arts,Broadway & Musical Theater,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Performing Arts,0.02,1001012329,Arts & Entertainment > Performing Arts,-,-,-,-,Arts & Entertainment,Performing Arts,,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Movies > Bollywood & South Asian Film,0.02,1001012219,Arts & Entertainment > Movies > Bollywood & South Asian Film,-,-,-,-,Arts & Entertainment,Movies,Bollywood & South Asian Film,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Music & Audio > Folk & Traditional Music,0.02,1001011979,Arts & Entertainment > Music & Audio > Folk & Traditional Music,-,-,-,-,Arts & Entertainment,Music & Audio,Folk & Traditional Music,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Music & Audio > Folk & Traditional Music,0.02,1001011979,Arts & Entertainment > Music & Audio > Folk & Traditional Music,-,-,-,-,Arts & Entertainment,Music & Audio,Folk & Traditional Music,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Music & Audio > Folk & Traditional Music,0.02,1001011979,Arts & Entertainment > Music & Audio > Folk & Traditional Music,-,-,-,-,Arts & Entertainment,Music & Audio,Folk & Traditional Music,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Performing Arts > Acting & Theater,0.02,1001011919,Arts & Entertainment > Performing Arts > Acting & Theater,-,-,-,-,Arts & Entertainment,Performing Arts,Acting & Theater,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Performing Arts > Circus,0.02,1001011909,Arts & Entertainment > Performing Arts > Circus,-,-,-,-,Arts & Entertainment,Performing Arts,Circus,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Performing Arts > Magic,0.02,1001011899,Arts & Entertainment > Performing Arts > Magic,-,-,-,-,Arts & Entertainment,Performing Arts,Magic,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Autos & Vehicles > Hybrid & Alternative Vehicles > Electric & Plug-In Vehicles,0.02,1001011799,Autos & Vehicles > Hybrid & Alternative Vehicles > Electric & Plug-In Vehicles,-,-,-,-,Autos & Vehicles,Hybrid & Alternative Vehicles,Electric & Plug-In Vehicles,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Home & Garden > Home Improvement > Flooring,0.02,1001010469,Home & Garden > Home Improvement > Flooring,-,-,-,-,Home & Garden,Home Improvement,Flooring,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Home & Garden > Home Improvement > Locks & Locksmiths,0.02,1001010459,Home & Garden > Home Improvement > Locks & Locksmiths,-,-,-,-,Home & Garden,Home Improvement,Locks & Locksmiths,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Home & Garden > Home Improvement > Roofing,0.02,1001010449,Home & Garden > Home Improvement > Roofing,-,-,-,-,Home & Garden,Home Improvement,Roofing,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Colleges & Universities,0.02,1001010299,Jobs & Education > Education > Colleges & Universities,-,-,-,-,Jobs & Education,Education,Colleges & Universities,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Colleges & Universities,0.02,1001010299,Jobs & Education > Education > Colleges & Universities,-,-,-,-,Jobs & Education,Education,Colleges & Universities,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Colleges & Universities,0.02,1001010299,Jobs & Education > Education > Colleges & Universities,-,-,-,-,Jobs & Education,Education,Colleges & Universities,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Colleges & Universities,0.02,1001010299,Jobs & Education > Education > Colleges & Universities,-,-,-,-,Jobs & Education,Education,Colleges & Universities,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Early Childhood Education,0.02,1001010289,Jobs & Education > Education > Early Childhood Education,-,-,-,-,Jobs & Education,Education,Early Childhood Education,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Early Childhood Education,0.02,1001010289,Jobs & Education > Education > Early Childhood Education,-,-,-,-,Jobs & Education,Education,Early Childhood Education,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Early Childhood Education,0.02,1001010289,Jobs & Education > Education > Early Childhood Education,-,-,-,-,Jobs & Education,Education,Early Childhood Education,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Early Childhood Education,0.02,1001010289,Jobs & Education > Education > Early Childhood Education,-,-,-,-,Jobs & Education,Education,Early Childhood Education,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Standardized & Admissions Tests,0.02,1001010269,Jobs & Education > Education > Standardized & Admissions Tests,-,-,-,-,Jobs & Education,Education,Standardized & Admissions Tests,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Standardized & Admissions Tests,0.02,1001010269,Jobs & Education > Education > Standardized & Admissions Tests,-,-,-,-,Jobs & Education,Education,Standardized & Admissions Tests,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Standardized & Admissions Tests,0.02,1001010269,Jobs & Education > Education > Standardized & Admissions Tests,-,-,-,-,Jobs & Education,Education,Standardized & Admissions Tests,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Standardized & Admissions Tests,0.02,1001010269,Jobs & Education > Education > Standardized & Admissions Tests,-,-,-,-,Jobs & Education,Education,Standardized & Admissions Tests,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Vocational & Continuing Education,0.02,1001010249,Jobs & Education > Education > Vocational & Continuing Education,-,-,-,-,Jobs & Education,Education,Vocational & Continuing Education,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Vocational & Continuing Education,0.02,1001010249,Jobs & Education > Education > Vocational & Continuing Education,-,-,-,-,Jobs & Education,Education,Vocational & Continuing Education,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Vocational & Continuing Education,0.02,1001010249,Jobs & Education > Education > Vocational & Continuing Education,-,-,-,-,Jobs & Education,Education,Vocational & Continuing Education,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Vocational & Continuing Education,0.02,1001010249,Jobs & Education > Education > Vocational & Continuing Education,-,-,-,-,Jobs & Education,Education,Vocational & Continuing Education,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Science > Ecology & Environment,0.02,1001009579,Science > Ecology & Environment,-,-,-,-,Science,Ecology & Environment,,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Travel > Specialty Travel > Adventure Travel,0.02,1001009159,Travel > Specialty Travel > Adventure Travel,-,-,-,-,Travel,Specialty Travel,Adventure Travel,,,
2018,Q2,May,Oath,N/A,US,Liveramp,Direct Sales,Branded,Custom,,,N/A,All-->3rd Party Data-->Liveramp Third Party-->ShareThis-->ShareThis-->Interest from Social Activity-->Yahoo-->Custom Fantasy Football Keywords Segment,0.03,2000203129,Yahoo > Custom Fantasy Football Keywords Segment,Ivy Levine,Publicis,Yahoo!,Yahoo_Fantasy_MediaVest_2017,Yahoo,Custom Fantasy Football Keywords Segment,,,,
2018,Q2,May,Oath,N/A,US,Liveramp,Direct Sales,Branded,Custom,,,N/A,ShareThis > Interest from Social Activity > Amazon > Custom > Freshman Students,0.03,1002688006,Amazon > Custom > Freshman Students,Denise Shipley,Interpublic,Amazon,Amazon_Amazon Student Campaign_Cadreon_2017-2018_Q4-Q1_Segments,Amazon,Custom,Freshman Students,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Home & Garden > Home Appliances,0.03,1001290439,Home & Garden > Home Appliances,-,-,-,-,Home & Garden,Home Appliances,,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Home & Garden > Home Appliances,0.03,1001290439,Home & Garden > Home Appliances,-,-,-,-,Home & Garden,Home Appliances,,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Movies > Action & Adventure Films,0.03,1001290069,Arts & Entertainment > Movies > Action & Adventure Films,-,-,-,-,Arts & Entertainment,Movies,Action & Adventure Films,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > People & Society > Family & Relationships > Family,0.03,1001014329,People & Society > Family & Relationships > Family,-,-,-,-,People & Society,Family & Relationships,Family,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > People & Society > Family & Relationships > Family,0.03,1001014329,People & Society > Family & Relationships > Family,-,-,-,-,People & Society,Family & Relationships,Family,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > People & Society > Family & Relationships > Family,0.03,1001014329,People & Society > Family & Relationships > Family,-,-,-,-,People & Society,Family & Relationships,Family,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Training & Certification,0.03,1001013999,Jobs & Education > Education > Training & Certification,-,-,-,-,Jobs & Education,Education,Training & Certification,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Training & Certification,0.03,1001013999,Jobs & Education > Education > Training & Certification,-,-,-,-,Jobs & Education,Education,Training & Certification,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Study Abroad,0.03,1001013989,Jobs & Education > Education > Study Abroad,-,-,-,-,Jobs & Education,Education,Study Abroad,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Study Abroad,0.03,1001013989,Jobs & Education > Education > Study Abroad,-,-,-,-,Jobs & Education,Education,Study Abroad,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Homeschooling,0.03,1001013969,Jobs & Education > Education > Homeschooling,-,-,-,-,Jobs & Education,Education,Homeschooling,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Homeschooling,0.03,1001013969,Jobs & Education > Education > Homeschooling,-,-,-,-,Jobs & Education,Education,Homeschooling,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Distance Learning,0.03,1001013959,Jobs & Education > Education > Distance Learning,-,-,-,-,Jobs & Education,Education,Distance Learning,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Distance Learning,0.03,1001013959,Jobs & Education > Education > Distance Learning,-,-,-,-,Jobs & Education,Education,Distance Learning,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Food & Drink > Food > Snack Foods,0.03,1001013349,Food & Drink > Food > Snack Foods,-,-,-,-,Food & Drink,Food,Snack Foods,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Arts & Entertainment > Movies > Bollywood & South Asian Film,0.03,1001012219,Arts & Entertainment > Movies > Bollywood & South Asian Film,-,-,-,-,Arts & Entertainment,Movies,Bollywood & South Asian Film,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Health > Health Conditions > Sleep Disorders,0.03,1001010729,Health > Health Conditions > Sleep Disorders,-,-,-,-,Health,Health Conditions,Sleep Disorders,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Colleges & Universities,0.03,1001010299,Jobs & Education > Education > Colleges & Universities,-,-,-,-,Jobs & Education,Education,Colleges & Universities,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Colleges & Universities,0.03,1001010299,Jobs & Education > Education > Colleges & Universities,-,-,-,-,Jobs & Education,Education,Colleges & Universities,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Early Childhood Education,0.03,1001010289,Jobs & Education > Education > Early Childhood Education,-,-,-,-,Jobs & Education,Education,Early Childhood Education,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Early Childhood Education,0.03,1001010289,Jobs & Education > Education > Early Childhood Education,-,-,-,-,Jobs & Education,Education,Early Childhood Education,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Standardized & Admissions Tests,0.03,1001010269,Jobs & Education > Education > Standardized & Admissions Tests,-,-,-,-,Jobs & Education,Education,Standardized & Admissions Tests,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Standardized & Admissions Tests,0.03,1001010269,Jobs & Education > Education > Standardized & Admissions Tests,-,-,-,-,Jobs & Education,Education,Standardized & Admissions Tests,,,
2018,Q2,May,Oath,N/A,US,Liveramp,BD,Branded,Vertical,,,N/A,ShareThis_US > Jobs & Education > Education > Vocational & Continuing Education,0.03,1001010249,Jobs & Education > Education > Vocational & Continuing Education,-,-,-,-,Jobs & Education,Education,Vocational & Continuing Education,,,
